product_code,barcode,name,category_id,supplier_id,brand_id,pack_size,quantity,pack_purchase_price,pack_sale_price,unit_purchase_price,unit_sale_price,avg_price,narcotics
PRD-08481,PD00008481,PROTECT MOUTH WASH GREEN 100ML,1,1,1,1,0,0,0,0,0,0,0
PRD-08482,PD00008482,CO EXTOR 10/160/12.5MG TAB,1,1,1,28,1,856.08,1007.16,30.574,35.97,30.57386207,0
PRD-08483,PD00008483,CO EXTOR 5/160/12.5 TAB,1,1,1,28,28,732.77,862.12,26.17,30.79,26.17,0
PRD-08484,PD00008484,CO OLESTA TABLETS 20/12.5MG,1,1,1,10,0,199.76,235.1,19.976,23.51,19.976,0
PRD-08485,PD00008485,CO OLESTA TABLETS 40/12.5MG,1,1,1,10,10,315.13,370.75,31.513,37.08,31.513,0
PRD-08486,PD00008486,COLD RUB 19GM,1,1,1,1,0,0,0,0,0,0,0
PRD-08487,PD00008487,COLRIL 4MG CAPSULES,1,1,1,20,0,0,0,0,0,0,0
PRD-08488,PD00008488,DANOCRINE CAPSULE 100MG,1,1,1,30,0,0,0,0,0,0,0
PRD-08489,PD00008489,DANOCRINE CAPSULE 200MG,1,1,1,30,0,0,0,0,0,0,0
PRD-08490,PD00008490,DECLAM 75 MG TABLET,1,1,1,20,0,0,0,0,0,0,0
PRD-08491,PD00008491,DEUCEF SYP 125MG 60ML,1,1,1,1,0,0,0,0,0,0,0
PRD-08492,PD00008492,RECHARGE PACK (25S),1,1,1,1,0,0,0,0,0,0,0
PRD-08493,PD00008493,FORMIGET 400MG CAP,1,1,1,30,0,439.45,518.1,14.648,17.27,14.64888889,0
PRD-08494,PD00008494,SULVORID 50MG TAB,1,1,1,20,21,394.4,464,19.72,23.2,19.72,0
PRD-08495,PD00008495,TAVALOSE 120ML SYP,1,1,1,1,0,0,0,0,0,0,0
PRD-08496,PD00008496,UFRIM 10MG TABLET,1,1,1,14,9,328.1,385.98,23.436,27.57,23.43697297,0
PRD-08497,PD00008497,UFRIM 20MG TAB,1,1,1,14,0,459,539.98,32.786,38.57,32.786,0
PRD-08498,PD00008498,VILDOMET 50MG/850MG TAB,1,1,1,14,14,423.3,497.98,30.236,35.57,30.236,0
PRD-08499,PD00008499,VILDOS TABLETS 50MG,1,1,1,28,0,571.2,672,20.4,24,20.4,0
PRD-08500,PD00008500,ZEENARYL 1MG TABLETS,1,1,1,20,20,102,120,5.1,6,5.1,0
PRD-08501,PD00008501,ZEENARYL 2MG TABLETS,1,1,1,20,55,204,240.2,10.2,12.01,10.2,0
PRD-08502,PD00008502,NYSTRIN SUSPENSION  30ML,1,1,1,1,0,0,0,0,0,0,0
PRD-08503,PD00008503,OXYTOCIN INJECTION 1ml (HARM) 13127,1,1,1,100,0,0,0,0,0,0,0
PRD-08504,PD00008504,PARACAL D SYP,1,1,1,1,0,0,0,0,0,0,0
PRD-08505,PD00008505,PARACAL D TAB.,1,1,1,20,0,0,0,0,0,0,0
PRD-08506,PD00008506,PARACETAMOL TABLET 500MG (HARM) 6656,1,1,1,200,0,0,0,0,0,0,0
PRD-08507,PD00008507,RENOPRIL TABLET 10MG,1,1,1,10,0,0,0,0,0,0,0
PRD-08508,PD00008508,RENOPRIL TABLET 5MG,1,1,1,20,0,0,0,0,0,0,0
PRD-08509,PD00008509,ROSDOL TABLET 1000MG,1,1,1,2,0,0,0,0,0,0,0
PRD-08510,PD00008510,ROSDOL TABLET 500MG,1,1,1,4,0,0,0,0,0,0,0
PRD-08511,PD00008511,SOFREN INJECTION 75MG,1,1,1,5,0,0,0,0,0,0,0
PRD-08512,PD00008512,SOFREN TABLET 50MG,1,1,1,20,0,0,0,0,0,0,0
PRD-08513,PD00008513,SULCRATE SUSPENSION  1GM 60ML,1,1,1,1,0,0,0,0,0,0,0
PRD-08514,PD00008514,SYNAVIT SYP,1,1,1,1,0,0,0,0,0,0,0
PRD-08515,PD00008515,TRIOVIT INJECTION 3ML,1,1,1,5,0,0,0,0,0,0,0
PRD-08516,PD00008516,TRIOVIT TABLET 10 X 10'S,1,1,1,100,0,0,0,0,0,0,0
PRD-08517,PD00008517,UNIHAEM SYRUP 120ML,1,1,1,1,0,0,0,0,0,0,0
PRD-08518,PD00008518,UNIHAEM TABLET F,1,1,1,30,0,0,0,0,0,0,0
PRD-08519,PD00008519,VERRUCUM LOTION 15ML,1,1,1,1,0,0,0,0,0,0,0
PRD-08520,PD00008520,VITANOL SYRUP 120ML,1,1,1,1,0,0,0,0,0,0,0
PRD-08521,PD00008521,VITANOL SYRUP 450ML,1,1,1,1,0,0,0,0,0,0,0
PRD-08522,PD00008522,VITANOL SYRUP 60ML,1,1,1,1,0,0,0,0,0,0,0
PRD-08523,PD00008523,WOMAQ TABLET 250MG,1,1,1,100,0,0,0,0,0,0,0
PRD-08524,PD00008524,JARDY MET 12.5/10400 TAB,1,1,1,14,0,441.79,519.68,31.556,37.12,31.558,0
PRD-08525,PD00008525,H BIN 100MG/5ML INJ,1,1,1,5,0,1615,1900,323,380,323,0
PRD-08526,PD00008526,ZODEC SYRUP 120ML,1,1,1,1,0,0,0,0,0,0,0
PRD-08527,PD00008527,ZODEC SYRUP 60ML,1,1,1,1,0,0,0,0,0,0,0
PRD-08528,PD00008528,DICLOKAM -K 75MG TABLET,1,1,1,20,0,0,0,0,0,0,0
PRD-08529,PD00008529,HARDIC 50MG TABLET,1,1,1,20,0,0,0,0,0,0,0
PRD-08530,PD00008530,HARRITOSE 100MG TABLET,1,1,1,10,0,0,0,0,0,0,0
PRD-08531,PD00008531,MOLICARE DIAPERS ADUL MEDIUM (28'S),1,1,1,28,0,0,0,0,0,0,0
PRD-08532,PD00008532,MOLICARE DIAPERS ADULT LARGE (10'S),1,1,1,10,0,0,0,0,0,0,0
PRD-08533,PD00008533,MOLICARE DIAPERS ADULT LARGE (28'S),1,1,1,28,0,0,0,0,0,0,0
PRD-08534,PD00008534,MOLICARE DIAPERS ADULT MEDIUM(10'S),1,1,1,10,0,0,0,0,0,0,0
PRD-08535,PD00008535,CALTIME TAB,1,1,1,20,0,0,0,0,0,0,0
PRD-08536,PD00008536,GLUCOTIME TAB,1,1,1,20,0,0,0,0,0,0,0
PRD-08537,PD00008537,FREEDOM PADS STICK ON (16 S),1,1,1,1,0,0,0,0,0,0,0
PRD-08538,PD00008538,LCYN TABLET 250MG,1,1,1,10,10,272.85,323,27.285,32.3,27.285,0
PRD-08539,PD00008539,LCYN TABLET 500MG,1,1,1,10,0,0,0,0,0,0,0
PRD-08540,PD00008540,MIXEL 100MG SYP,1,1,1,1,3,272.85,321,272.85,321,272.85,0
PRD-08541,PD00008541,ONAMED 150MG CAPSULE,1,1,1,1,0,0,0,0,0,0,0
PRD-08542,PD00008542,FERRICA 150MG CAP,1,1,1,30,29,510,600,17,20,16.05387755,0
PRD-08543,PD00008543,POLYMALT-F TAB,1,1,1,30,3,347.32,408.9,11.577,13.63,11.57709677,0
PRD-08544,PD00008544,CLARA SUSPENSION  125MG 60ML,1,1,1,1,0,0,0,0,0,0,0
PRD-08545,PD00008545,CLARA TABLET 250MG,1,1,1,10,0,0,0,0,0,0,0
PRD-08546,PD00008546,CLARA TABLET 500MG,1,1,1,10,0,0,0,0,0,0,0
PRD-08547,PD00008547,CLOMEDON TABLET 50MG,1,1,1,10,0,0,0,0,0,0,0
PRD-08548,PD00008548,ERIP TABLET 1,1,1,1,100,0,0,0,0,0,0,0
PRD-08549,PD00008549,EXACT TABLET 200MG,1,1,1,10,0,0,0,0,0,0,0
PRD-08550,PD00008550,GEO VIAL 500 I.M,1,1,1,1,0,0,0,0,0,0,0
PRD-08551,PD00008551,CERTIZA GL 110 STRIPS,1,1,1,1,0,1490,1600,1490,1600,1490,0
PRD-08552,PD00008552,GYNAZOLE TABLET 6 100MG,1,1,1,10,0,0,0,0,0,0,0
PRD-08553,PD00008553,ITOFIX 50MG TAB,1,1,1,10,0,297.5,350,29.75,35,28.36132353,0
PRD-08554,PD00008554,KETOR TABLET 200MG,1,1,1,10,0,0,0,0,0,0,0
PRD-08555,PD00008555,MIPHENE 50MG TAB,1,1,1,10,0,0,0,0,0,0,0
PRD-08556,PD00008556,NVNIL TABLET 10MG,1,1,1,50,0,0,0,0,0,0,0
PRD-08557,PD00008557,OSTEGEM OD TAB,1,1,1,30,2,523,600,17.433,20,17.25674348,0
PRD-08558,PD00008558,OSYD CAPSULE 20MG,1,1,1,14,0,0,0,0,0,0,0
PRD-08559,PD00008559,PFX TABLET 400MG,1,1,1,10,0,0,0,0,0,0,0
PRD-08560,PD00008560,PSUR TABLET 10MG,1,1,1,10,0,0,0,0,0,0,0
PRD-08561,PD00008561,RIGET TABLET 250MG,1,1,1,10,0,0,0,0,0,0,0
PRD-08562,PD00008562,RIGET TABLET 500MG,1,1,1,10,0,0,0,0,0,0,0
PRD-08563,PD00008563,RIMDAL SUSPENSION  15ML,1,1,1,1,0,0,0,0,0,0,0
PRD-08564,PD00008564,RIMDAL TABLET 1,1,1,1,10,0,0,0,0,0,0,0
PRD-08565,PD00008565,SAYDALGIN TABLET 500MG,1,1,1,250,0,0,0,0,0,0,0
PRD-08566,PD00008566,SAYDAZOL TABLET 200MG,1,1,1,100,0,0,0,0,0,0,0
PRD-08567,PD00008567,SAYDETRON TABLET 1,1,1,1,200,0,0,0,0,0,0,0
PRD-08568,PD00008568,SAYDETRON TABLET DS,1,1,1,100,0,0,0,0,0,0,0
PRD-08569,PD00008569,SONAC TABLET 275MG,1,1,1,20,0,0,0,0,0,0,0
PRD-08570,PD00008570,SONAC TABLET 550MG,1,1,1,20,0,0,0,0,0,0,0
PRD-08571,PD00008571,CYSTON SYRUP 100ML,1,1,1,1,1,724.6,825,724.6,825,724.6,0
PRD-08572,PD00008572,VIGLIP 50/850MG TAB,1,1,1,14,0,467.5,550.06,33.393,39.29,33.393,0
PRD-08573,PD00008573,SOLO 4MG SATCHE,1,1,1,14,0,408,480,29.143,34.29,29.143,0
PRD-08574,PD00008574,AZIPOS 250MG CAP,1,1,1,10,11,398.87,470,39.887,47,30.70529412,0
PRD-08575,PD00008575,DROXARYL CREAM 5GM,1,1,1,1,0,0,0,0,0,0,0
PRD-08576,PD00008576,FERRICURE CAPSUL 150MG,1,1,1,30,6,510,600,17,20,16.645,0
PRD-08577,PD00008577,LISODIM TABLET 100MG,1,1,1,30,0,0,0,0,0,0,0
PRD-08578,PD00008578,LISODIM TABLET 50MG,1,1,1,20,0,0,0,0,0,0,0
PRD-08579,PD00008579,GLIGO TABLETS 1MG,1,1,1,20,0,0,0,0,0,0,0
PRD-08580,PD00008580,GLIGO TABLETS 2MG,1,1,1,20,0,0,0,0,0,0,0
PRD-08581,PD00008581,GLIGO TABLETS 3MG,1,1,1,20,0,0,0,0,0,0,0
PRD-08582,PD00008582,GLIGO TABLETS 4MG,1,1,1,20,0,0,0,0,0,0,0
PRD-08583,PD00008583,HIVATE 120SP NASAL SPRAY,1,1,1,1,0,629.5,740,629.5,740,629.5,0
PRD-08584,PD00008584,DIAMPA M XR 5/1000MG TAB,1,1,1,14,0,236.3,278.04,16.879,19.86,16.879,0
PRD-08585,PD00008585,MACLIFE SPACER,1,1,1,1,1,365.5,430.19,365.5,430.19,365.5,0
PRD-08586,PD00008586,KANACYN INJECTION 0.5GM 2ML,1,1,1,1,1,127.5,150,127.5,150,127.5,0
PRD-08587,PD00008587,KANACYN INJECTION 1GM 4ML,1,1,1,1,1,170,200,170,200,170,0
PRD-08588,PD00008588,KOVEX INJECTION 100GM,1,1,1,1,0,0,0,0,0,0,0
PRD-08589,PD00008589,KOVEX INJECTION 250MG,1,1,1,1,0,0,0,0,0,0,0
PRD-08590,PD00008590,KOVEX INJECTION 500MG,1,1,1,1,0,0,0,0,0,0,0
PRD-08591,PD00008591,LECOX CAPSULE 100MG,1,1,1,20,0,0,0,0,0,0,0
PRD-08592,PD00008592,LECOX CAPSULE 200MG,1,1,1,20,0,0,0,0,0,0,0
PRD-08593,PD00008593,MAGNETT 400MG CAPSULE,1,1,1,5,6,425,500,85,100,84.64,0
PRD-08594,PD00008594,ANGLOZEM TABLET 30MG,1,1,1,20,0,0,0,0,0,0,0
PRD-08595,PD00008595,ANGLOZEM TABLET 60MG,1,1,1,20,0,0,0,0,0,0,0
PRD-08596,PD00008596,ADVACORT CREM 10GM,1,1,1,1,0,244.83,288,244.83,288,244.83,0
PRD-08597,PD00008597,HEPACEL 100ML VETERNARY,1,1,1,1,0,0,0,0,0,0,0
PRD-08598,PD00008598,BRYLCREEM GREEN ANTI-DANDRUFF 210ML (JAR),1,1,1,1,0,0,0,0,0,0,0
PRD-08599,PD00008599,BRYLCREEM GREEN ANTI-DANDRUFF(JAR 140ML ),1,1,1,1,0,0,0,0,0,0,0
PRD-08600,PD00008600,BRYLCREEM NATURAL 125ML (JAR),1,1,1,1,0,0,0,0,0,0,0
PRD-08601,PD00008601,BRYLCREEM NATURAL 75ML (JAR),1,1,1,1,0,0,0,0,0,0,0
PRD-08602,PD00008602,BRYLCREEM PROTEIN PLUS 125ML (JAR),1,1,1,1,0,0,0,0,0,0,0
PRD-08603,PD00008603,BRYLCREEM PROTEIN PLUS 75ML (JAR),1,1,1,1,0,0,0,0,0,0,0
PRD-08604,PD00008604,BRYLCREEM SPRAY COLOGNE,1,1,1,1,0,0,0,0,0,0,0
PRD-08605,PD00008605,BRYLCREEM STRONG HOLD 125ML (JAR),1,1,1,1,0,0,0,0,0,0,0
PRD-08606,PD00008606,BRYLCREEM STRONG HOLD 75ML (JAR),1,1,1,1,0,0,0,0,0,0,0
PRD-08607,PD00008607,BRYLCREEM WET LOOK  (TUBE 55ML),1,1,1,1,0,0,0,0,0,0,0
PRD-08608,PD00008608,BRYLCREEM WET LOOK 125ML (JAR),1,1,1,1,0,0,0,0,0,0,0
PRD-08609,PD00008609,AGCEPH CAPSULE 250MG,1,1,1,12,0,0,0,0,0,0,0
PRD-08610,PD00008610,AGCEPH CAPSULE 500MG,1,1,1,12,0,0,0,0,0,0,0
PRD-08611,PD00008611,AGCEPH SUSPENSION  125MG 60ML,1,1,1,1,0,0,0,0,0,0,0
PRD-08612,PD00008612,AGCEPH SUSPENSION  250MG 60ML,1,1,1,1,0,0,0,0,0,0,0
PRD-08613,PD00008613,EPTRIL TABLET 25MG (FNK) 12841,1,1,1,20,0,0,0,0,0,0,0
PRD-08614,PD00008614,EPTRIL TABLET 25MG (FNK) 12842,1,1,1,30,0,0,0,0,0,0,0
PRD-08615,PD00008615,ERUPEIN TABLET 250MG,1,1,1,100,0,0,0,0,0,0,0
PRD-08616,PD00008616,ERUPEIN TABLET 500MG,1,1,1,100,0,0,0,0,0,0,0
PRD-08617,PD00008617,FEXINE TABLET 120MG,1,1,1,10,0,0,0,0,0,0,0
PRD-08618,PD00008618,FLAVURINE TABLET 200MG,1,1,1,30,0,0,0,0,0,0,0
PRD-08619,PD00008619,FRINAC TABLET .,1,1,1,100,0,0,0,0,0,0,0
PRD-08620,PD00008620,FXITINE CAPSULE 20MG,1,1,1,10,0,0,0,0,0,0,0
PRD-08621,PD00008621,FYCAM CAPSULE 10MG,1,1,1,10,0,0,0,0,0,0,0
PRD-08622,PD00008622,FYCAM CAPSULE 20MG,1,1,1,10,0,0,0,0,0,0,0
PRD-08623,PD00008623,FYCLOR SUSPENSION  250MG,1,1,1,1,0,0,0,0,0,0,0
PRD-08624,PD00008624,FYCOZOLE CAPSULE 150MG,1,1,1,1,0,0,0,0,0,0,0
PRD-08625,PD00008625,FYGESIC TABLET .,1,1,1,100,0,0,0,0,0,0,0
PRD-08626,PD00008626,FYGYL TABLET 400MG,1,1,1,100,0,0,0,0,0,0,0
PRD-08627,PD00008627,FYMEF TABLET 250MG,1,1,1,600,0,0,0,0,0,0,0
PRD-08628,PD00008628,RABEADVAN 20MG CAP,1,1,1,10,0,251.6,296,25.16,29.6,25.16,0
PRD-08629,PD00008629,COLIGESIC SYRUP 60ml,1,1,1,1,0,0,0,0,0,0,0
PRD-08630,PD00008630,LUVOX 250MG TAB,1,1,1,10,0,0,0,0,0,0,0
PRD-08631,PD00008631,FRUCTIS GEL STRUCTURING 200ML,1,1,1,1,0,0,0,0,0,0,0
PRD-08632,PD00008632,FRUCTIS GEL WET SHINE  200ML,1,1,1,1,0,0,0,0,0,0,0
PRD-08633,PD00008633,FRUCTIS SHAMPO 100ML (ALL),1,1,1,1,0,0,0,0,0,0,0
PRD-08634,PD00008634,FRUCTIS SHAMPO 250ML,1,1,1,1,0,0,0,0,0,0,0
PRD-08635,PD00008635,FRUCTIS SHAMPO CURLS & SHINE 250ML,1,1,1,1,0,0,0,0,0,0,0
PRD-08636,PD00008636,FRUCTIS SHAMPO REPAIR & SHINE 250ML,1,1,1,1,0,0,0,0,0,0,0
PRD-08637,PD00008637,NEOTRET 10MG CAPS,1,1,1,10,0,0,0,0,0,0,0
PRD-08638,PD00008638,NERISONE FORTE OINT,1,1,1,1,0,0,0,0,0,0,0
PRD-08639,PD00008639,NERVIX CAP,1,1,1,30,0,0,0,0,0,0,0
PRD-08640,PD00008640,NEUPRED 120ML SYP,1,1,1,1,2,272,320,272,320,272,0
PRD-08641,PD00008641,MOTHERCARE GIFTSET POUCH,1,1,1,1,0,0,0,0,0,0,0
PRD-08642,PD00008642,MOTHERCARE GO RASH POWDER,1,1,1,1,0,0,0,0,0,0,0
PRD-08643,PD00008643,MOTHERCARE LOTION,1,1,1,1,0,0,0,0,0,0,0
PRD-08644,PD00008644,MOTHERCARE LOTION 25ML,1,1,1,1,0,0,0,0,0,0,0
PRD-08645,PD00008645,MOTHERCARE OIL 125ML,1,1,1,1,0,0,0,0,0,0,0
PRD-08646,PD00008646,MOTHERCARE POWDER 130GM,1,1,1,1,0,0,0,0,0,0,0
PRD-08647,PD00008647,MOTHERCARE POWDER 90GM,1,1,1,1,0,0,0,0,0,0,0
PRD-08648,PD00008648,MOTHERCARE SHAMPOO 130ML,1,1,1,1,0,0,0,0,0,0,0
PRD-08649,PD00008649,MOTHERCARE SUNBLOCK-30,1,1,1,1,0,0,0,0,0,0,0
PRD-08650,PD00008650,MOVEFREE TAB,1,1,1,120,0,0,0,0,0,0,0
PRD-08651,PD00008651,MOXIBACT INF.,1,1,1,1,0,437.75,515,437.75,515,437.75,0
PRD-08652,PD00008652,MOXIRAL EYE DROP,1,1,1,1,0,0,0,0,0,0,0
PRD-08653,PD00008653,MOXPIN 400MG,1,1,1,5,0,0,0,0,0,0,0
PRD-08654,PD00008654,MOXRIK CAP 400MG,1,1,1,5,0,0,0,0,0,0,0
PRD-08655,PD00008655,MOXYGEN 400MG TAB,1,1,1,5,0,0,0,0,0,0,0
PRD-08656,PD00008656,MP GLOVES,1,1,1,50,0,0,0,0,0,0,0
PRD-08657,PD00008657,MULTI NN TAB 10S,1,1,1,10,0,0,0,0,0,0,0
PRD-08658,PD00008658,MULTIBIONTA INJ,1,1,1,5,4,548.25,645,109.65,129,109.65,0
PRD-08659,PD00008659,MUPIR OINTMENT,1,1,1,1,1,287.18,337.86,287.18,337.86,287.18,0
PRD-08660,PD00008660,PANAM SUSPENSION  60ml,1,1,1,1,0,0,0,0,0,0,0
PRD-08661,PD00008661,PANAM TABLET .,1,1,1,200,0,0,0,0,0,0,0
PRD-08662,PD00008662,PIZO SYRUP 60ml,1,1,1,1,0,0,0,0,0,0,0
PRD-08663,PD00008663,RAMRIL TABLET 1.25MG,1,1,1,28,0,0,0,0,0,0,0
PRD-08664,PD00008664,RAMRIL TABLET 2.5MG,1,1,1,28,0,0,0,0,0,0,0
PRD-08665,PD00008665,RAMRIL TABLET 5MG,1,1,1,28,0,0,0,0,0,0,0
PRD-08666,PD00008666,REFIPIME 1G INJ,1,1,1,1,0,0,0,0,0,0,0
PRD-08667,PD00008667,REFIPIME 500MG INJ,1,1,1,1,0,0,0,0,0,0,0
PRD-08668,PD00008668,SPIN TABLET 100MG,1,1,1,10,0,0,0,0,0,0,0
PRD-08669,PD00008669,SURGIFER IV INJECTION,1,1,1,5,0,0,0,0,0,0,0
PRD-08670,PD00008670,TWIN CAPSULE 500mg,1,1,1,2,0,0,0,0,0,0,0
PRD-08671,PD00008671,URICOL SYRUP 120ml,1,1,1,1,0,0,0,0,0,0,0
PRD-08672,PD00008672,URICOL SYRUP 450ml,1,1,1,1,0,0,0,0,0,0,0
PRD-08673,PD00008673,UTOFEN CAPSULE 100mg,1,1,1,30,0,0,0,0,0,0,0
PRD-08674,PD00008674,UTOFEN CAPSULE 200mg,1,1,1,30,0,0,0,0,0,0,0
PRD-08675,PD00008675,VALTAN 160MG TAB,1,1,1,14,0,0,0,0,0,0,0
PRD-08676,PD00008676,VALTAN PLUS TAB,1,1,1,14,0,0,0,0,0,0,0
PRD-08677,PD00008677,XIM SUSPENSION  100MG/ 5ML,1,1,1,1,0,0,0,0,0,0,0
PRD-08678,PD00008678,ZEFDIL SUSPENSION  25mg 60ml,1,1,1,1,0,0,0,0,0,0,0
PRD-08679,PD00008679,ZEFDIL SUSPENSION  450ml,1,1,1,1,0,0,0,0,0,0,0
PRD-08680,PD00008680,ZEXA SYP 120ML,1,1,1,1,0,0,0,0,0,0,0
PRD-08681,PD00008681,ZYTO 200MG SUS,1,1,1,1,1,253.57,298.32,253.57,298.32,253.57,0
PRD-08682,PD00008682,ZOLAT CAPSULE 20mg,1,1,1,14,0,0,0,0,0,0,0
PRD-08683,PD00008683,AXILENT 400MG TAB,1,1,1,5,0,0,0,0,0,0,0
PRD-08684,PD00008684,SURGICAL BLADE (FEATHER NO 10G),1,1,1,100,0,0,0,0,0,0,0
PRD-08685,PD00008685,SURGICAL BLADE (FEATHER NO 11G),1,1,1,100,0,0,0,0,0,0,0
PRD-08686,PD00008686,"SURGICAL TAPE 1""",1,1,1,1,0,0,0,0,0,0,0
PRD-08687,PD00008687,SUSPENSARY BANDAGE .,1,1,1,1,0,0,0,0,0,0,0
PRD-08688,PD00008688,SYRINGE 10CC ALL,1,1,1,100,400,870,6000,8.7,60,8.739919028,0
PRD-08689,PD00008689,SYRINGE 5CC (TRUST),1,1,1,100,0,0,0,0,0,0,0
PRD-08690,PD00008690,TED STOCKING LARGE,1,1,1,1,0,0,0,0,0,0,0
PRD-08691,PD00008691,TERMUO SYRINGES 1CC,1,1,1,100,0,0,0,0,0,0,0
PRD-08692,PD00008692,UNIQUE GLOVES,1,1,1,100,0,0,0,0,0,0,0
PRD-08693,PD00008693,URINE BAG,1,1,1,1,0,45,100,45,100,45,0
PRD-08694,PD00008694,URINE BAG CHILD,1,1,1,1,0,0,0,0,0,0,0
PRD-08695,PD00008695,URINE POT BOTTLE,1,1,1,1,0,0,0,0,0,0,0
PRD-08696,PD00008696,VASCO GLOVES SURGICAL (B.BRN),1,1,1,50,0,0,0,0,0,0,0
PRD-08697,PD00008697,VICRYL 1/O 40MM,1,1,1,1,0,0,0,0,0,0,0
PRD-08698,PD00008698,VICRYL 4/0 22MM,1,1,1,1,0,0,0,0,0,0,0
PRD-08699,PD00008699,ARTHROX GEL 20gm,1,1,1,1,0,0,0,0,0,0,0
PRD-08700,PD00008700,BETAMETHASONE TABLET 0.5MG,1,1,1,500,0,0,0,0,0,0,0
PRD-08701,PD00008701,BIOCLOX CAPSULE 250MG (GEFM) 5116,1,1,1,100,0,0,0,0,0,0,0
PRD-08702,PD00008702,VOLFEN TABLET 50MG,1,1,1,20,0,0,0,0,0,0,0
PRD-08703,PD00008703,REVED TABLET 200MG,1,1,1,10,0,0,0,0,0,0,0
PRD-08704,PD00008704,ROZEN SYRUP 5MG/ 5ML 60ML,1,1,1,1,0,0,0,0,0,0,0
PRD-08705,PD00008705,ROZEN TABLET 10MG (RASC) 14906,1,1,1,10,0,0,0,0,0,0,0
PRD-08706,PD00008706,ROZEN TABLET 10MG (RASC) 14907,1,1,1,10,0,0,0,0,0,0,0
PRD-08707,PD00008707,THERACID TABLET 250MG,1,1,1,10,0,0,0,0,0,0,0
PRD-08708,PD00008708,THERACID TABLET 500MG,1,1,1,10,0,0,0,0,0,0,0
PRD-08709,PD00008709,TOPCLOR CAPSULE 250MG,1,1,1,12,0,0,0,0,0,0,0
PRD-08710,PD00008710,STIEPROXAL LIQUID 60ML,1,1,1,1,0,0,0,0,0,0,0
PRD-08711,PD00008711,STIEVIT SOAP E 65GM,1,1,1,1,0,0,0,0,0,0,0
PRD-08712,PD00008712,SUNDROP AD DROPS,1,1,1,1,0,408,480,408,480,408,0
PRD-08713,PD00008713,SUNDROP DROPS,1,1,1,1,0,408,480,408,480,408,0
PRD-08714,PD00008714,COMBIHALE SOLUTION,1,1,1,1,0,382.84,450.6,382.84,450.6,382.84,0
PRD-08715,PD00008715,PRIVISA 25MG TAB,1,1,1,20,0,382.5,450,19.125,22.5,19.125,0
PRD-08716,PD00008716,SERTEX 50MG TAB,1,1,1,20,0,892.5,1050.47,44.625,52.52,44.625,0
PRD-08717,PD00008717,WARTEC CREAM 5GM,1,1,1,1,0,0,0,0,0,0,0
PRD-08718,PD00008718,ZEATIN TABLET 10MG,1,1,1,10,0,0,0,0,0,0,0
PRD-08719,PD00008719,ZEMAGIS 0.25% LOTION 10G,1,1,1,1,0,0,0,0,0,0,0
PRD-08720,PD00008720,RIFOCIN TABLET 450MG,1,1,1,24,0,0,0,0,0,0,0
PRD-08721,PD00008721,THEO-DUR TABLET 200MG,1,1,1,30,0,0,0,0,0,0,0
PRD-08722,PD00008722,THEO-DUR TABLET 300MG,1,1,1,30,0,0,0,0,0,0,0
PRD-08723,PD00008723,VALVOZID PLUS TABLET 5MG,1,1,1,14,0,0,0,0,0,0,0
PRD-08724,PD00008724,VALVOZID TABLET 10MG,1,1,1,10,0,0,0,0,0,0,0
PRD-08725,PD00008725,VALVOZID TABLET 5MG,1,1,1,10,0,0,0,0,0,0,0
PRD-08726,PD00008726,WOBE-MUGOSE TABLET 1,1,1,1,100,0,0,0,0,0,0,0
PRD-08727,PD00008727,WOBENZYM-N TABLET 1,1,1,1,40,4,1173.26,1380,29.332,34.5,29.332,0
PRD-08728,PD00008728,XIB 60ML SYRUP,1,1,1,1,3,127.5,150,127.5,150,127.5,0
PRD-08729,PD00008729,XURIN K TABLET,1,1,1,30,0,0,0,0,0,0,0
PRD-08730,PD00008730,ZANIDIP TABLET 10MG,1,1,1,10,0,0,0,0,0,0,0
PRD-08731,PD00008731,DE TRI 01CAP,1,1,1,1,0,233.75,275.12,233.75,275.12,233.75,0
PRD-08732,PD00008732,FEMINEX  PADS REGULAR (16'S),1,1,1,1,0,0,0,0,0,0,0
PRD-08733,PD00008733,FEMINEX PADS WITH WINGS (16'S),1,1,1,1,0,0,0,0,0,0,0
PRD-08734,PD00008734,ROSE PETAL  DELUXE (75'S),1,1,1,1,0,0,0,0,0,0,0
PRD-08735,PD00008735,ROSE PETAL  EMPEROR 120 X 2PLY,1,1,1,1,0,0,0,0,0,0,0
PRD-08736,PD00008736,ROSE PETAL  GLORY 100 X 2 PLY,1,1,1,1,0,0,0,0,0,0,0
PRD-08737,PD00008737,NURSIMIL LF SOFTPACK,1,1,1,1,0,860.1,920,860.1,920,860.1,0
PRD-08738,PD00008738,ROSE PETAL  MENTHOLATED SOFT & GENTLE,1,1,1,1,0,0,0,0,0,0,0
PRD-08739,PD00008739,ROSE PETAL  MULTICOLOUR 150 X 2 PLY,1,1,1,1,0,0,0,0,0,0,0
PRD-08740,PD00008740,ROSE PETAL  ORA TISSUE,1,1,1,1,0,0,0,0,0,0,0
PRD-08741,PD00008741,ROSE PETAL  PANDA POCKET PACK,1,1,1,24,0,0,0,0,0,0,0
PRD-08742,PD00008742,ROSE PETAL  PARTY  (RS70),1,1,1,1,0,0,0,0,0,0,0
PRD-08743,PD00008743,ROSE PETAL  PARTY PACK,1,1,1,1,0,0,0,0,0,0,0
