product_code,barcode,name,category_id,supplier_id,brand_id,pack_size,quantity,pack_purchase_price,pack_sale_price,unit_purchase_price,unit_sale_price,avg_price,narcotics
PRD-09194,PD00009194,EPURAM INJECTION 2ML,1,1,1,5,,0,0,0,0,0,0
PRD-09195,PD00009195,EPURAM SYRUP 120ML,1,1,1,1,,0,0,0,0,0,0
PRD-09196,PD00009196,EPURAM SYRUP 60ML,1,1,1,1,,0,0,0,0,0,0
PRD-09197,PD00009197,DURAXIC CAPSULE 500MG,1,1,1,12,,0,0,0,0,0,0
PRD-09198,PD00009198,TINIBACT TAB,1,1,1,10,,0,0,0,0,0,0
PRD-09199,PD00009199,TINIZE SR TAB 6MG,1,1,1,10,,0,0,0,0,0,0
PRD-09200,PD00009200,TISSU BOX,1,1,1,1,,0,0,0,0,0,0
PRD-09201,PD00009201,DAVIZIN SYRUP 5MG /ML,1,1,1,1,,0,0,0,0,0,0
PRD-09202,PD00009202,DAVIZIN TABLET 10MG,1,1,1,20,,0,0,0,0,0,0
PRD-09203,PD00009203,EZIKLAR TABLET 250MG,1,1,1,10,,0,0,0,0,0,0
PRD-09204,PD00009204,EZIKLAR TABLET 500MG,1,1,1,10,,0,0,0,0,0,0
PRD-09205,PD00009205,FEDRIN SYRUP 60ML,1,1,1,1,,0,0,0,0,0,0
PRD-09206,PD00009206,FEDRIN TABLET .,1,1,1,500,,0,0,0,0,0,0
PRD-09207,PD00009207,GASNIL TABLET .,1,1,1,500,,0,0,0,0,0,0
PRD-09208,PD00009208,KETACON CREAM 10GM,1,1,1,1,,0,0,0,0,0,0
PRD-09209,PD00009209,KETACON TABLET 200MG,1,1,1,10,,0,0,0,0,0,0
PRD-09210,PD00009210,FIRST AID BOX (LAICA),1,1,1,1,,0,0,0,0,0,0
PRD-09211,PD00009211,FITEM250 INJ,1,1,1,2,,0,0,0,0,0,0
PRD-09212,PD00009212,FIXIMTAS  400MG,1,1,1,5,,0,0,0,0,0,0
PRD-09213,PD00009213,FLAGYL SYP 90ML,1,1,1,1,2,131,150,131,150,131,0
PRD-09214,PD00009214,FLAT LANCET BELIEVIA,1,1,1,200,,0,0,0,0,0,0
PRD-09215,PD00009215,FLORA TEK TAB 30S,1,1,1,30,,0,0,0,0,0,0
PRD-09216,PD00009216,FLORAID SACHT,1,1,1,10,,0,0,0,0,0,0
PRD-09217,PD00009217,FLOXIGON 250MG TAB,1,1,1,10,,0,0,0,0,0,0
PRD-09218,PD00009218,FLURONE E/D 5ML,1,1,1,1,,0,0,0,0,0,0
PRD-09219,PD00009219,FLYTRO CREAM,1,1,1,1,1,142,165,142,165,142,0
PRD-09220,PD00009220,FOLI H CAP,1,1,1,30,,0,0,0,0,0,0
PRD-09221,PD00009221,FOLIC ACID NUTRIFACTOR,1,1,1,60,,0,0,0,0,0,0
PRD-09222,PD00009222,FOLINTRIN INJ,1,1,1,1,,0,0,0,0,0,0
PRD-09223,PD00009223,FOLRICH TAB,1,1,1,30,,0,0,0,0,0,0
PRD-09224,PD00009224,FORACORT 200MCG INHALER,1,1,1,1,,0,0,0,0,0,0
PRD-09225,PD00009225,FORACORT INHEALER,1,1,1,1,,0,0,0,0,0,0
PRD-09226,PD00009226,FORCEP ALL,1,1,1,1,,0,0,0,0,0,0
PRD-09227,PD00009227,FORMAL DEHYDE SOLU,1,1,1,1,,0,0,0,0,0,0
PRD-09228,PD00009228,FORTIDE INHALER,1,1,1,1,0,828,952,828,952,828,0
PRD-09229,PD00009229,FORTIUS 10MG TAB,1,1,1,10,,0,0,0,0,0,0
PRD-09230,PD00009230,FRAGMIN 5000 INJ,1,1,1,1,,0,0,0,0,0,0
PRD-09231,PD00009231,FUNGICURE 150MG CAP,1,1,1,1,,0,0,0,0,0,0
PRD-09232,PD00009232,FUNGUS PLUS 200MG CAP,1,1,1,4,,0,0,0,0,0,0
PRD-09233,PD00009233,FURALIN 100MG TAB,1,1,1,30,,0,0,0,0,0,0
PRD-09234,PD00009234,FUROLIN 100MG TAB,1,1,1,1,,0,0,0,0,0,0
PRD-09235,PD00009235,FUSIDERM H CREAM 10GM,1,1,1,1,,0,0,0,0,0,0
PRD-09236,PD00009236,GABLIN 100MG TAB 14S,1,1,1,14,,337.24,400,24.089,28.57,24.089,0
PRD-09237,PD00009237,GABLIN 25MG CAP,1,1,1,14,0,215.05,253.4,15.361,18.1,15.361,0
PRD-09238,PD00009238,GABLIN 50MG TAB 14S,1,1,1,14,10,292.32,336,20.88,24,19.16333333,0
PRD-09239,PD00009239,GABOLEST 75MG CAPS,1,1,1,14,,0,0,0,0,0,0
PRD-09240,PD00009240,GADAVITZ INJ,1,1,1,1,,0,0,0,0,0,0
PRD-09241,PD00009241,GALAXY 20MG CAP,1,1,1,10,,0,0,0,0,0,0
PRD-09242,PD00009242,GALVECTA PLUS 50/1000MG,1,1,1,14,,0,0,0,0,0,0
PRD-09243,PD00009243,GALVECTA PLUS 50/850 MG,1,1,1,14,,0,0,0,0,0,0
PRD-09244,PD00009244,BENYLIN DM SYRUP 60ML,1,1,1,1,,0,0,0,0,0,0
PRD-09245,PD00009245,BENYLIN E SYRUP 60ML,1,1,1,1,,0,0,0,0,0,0
PRD-09246,PD00009246,BRONDECON ELIXER 120ML,1,1,1,1,,0,0,0,0,0,0
PRD-09247,PD00009247,BRONDECON ELIXER P 60ML,1,1,1,1,,0,0,0,0,0,0
PRD-09248,PD00009248,BRONSECUR 10MG TABLETS,1,1,1,14,,0,0,0,0,0,0
PRD-09249,PD00009249,BRONSECUR 4MG TABLETS,1,1,1,14,,0,0,0,0,0,0
PRD-09250,PD00009250,BRONSECUR 5MG TABLETS,1,1,1,14,,0,0,0,0,0,0
PRD-09251,PD00009251,AD MAX 50ML VETERNARY,1,1,1,1,1,310,525,310,525,310,0
PRD-09252,PD00009252,CHLOROMYCETIN CAPSULE 250MG,1,1,1,240,,0,0,0,0,0,0
PRD-09253,PD00009253,CHLOROMYCETIN CAPSULE FORTE 500MG,1,1,1,120,,0,0,0,0,0,0
PRD-09254,PD00009254,CHLOROMYCETIN OINTMENT OPHTH 3.5GM,1,1,1,1,,0,0,0,0,0,0
PRD-09255,PD00009255,WILDA M 50/500MG TABLET,1,1,1,14,,0,0,0,0,0,0
PRD-09256,PD00009256,CO OLESTA AM 40+5+25MG TAB,1,1,1,14,,0,0,0,0,0,0
PRD-09257,PD00009257,CANDEREL 200 TAB,1,1,1,200,,0,0,0,0,0,0
PRD-09258,PD00009258,NUCAL Z TAB,1,1,1,30,,0,0,0,0,0,0
PRD-09259,PD00009259,GLYTEC M 50/1000MG TAB,1,1,1,14,,0,0,0,0,0,0
PRD-09260,PD00009260,GLYTEC M 50/500MG TAB,1,1,1,14,,0,0,0,0,0,0
PRD-09261,PD00009261,HERBAL ESSENCES 2 IN 1  200ML,1,1,1,1,,0,0,0,0,0,0
PRD-09262,PD00009262,HERBAL ESSENCES NEW 2 IN 1 200ML,1,1,1,1,,0,0,0,0,0,0
PRD-09263,PD00009263,KOLESTON COLOR CREME 60ML,1,1,1,1,,0,0,0,0,0,0
PRD-09264,PD00009264,LACTICARE HC LOTION 2.5% 60ML,1,1,1,1,0,393.1,460,393.1,460,393.1,0
PRD-09265,PD00009265,MORTEIN COILS NATUR GARD,1,1,1,1,,0,0,0,0,0,0
PRD-09266,PD00009266,PROTECT  WHITENING 70GM,1,1,1,1,,0,0,0,0,0,0
PRD-09267,PD00009267,OILATUM GEL SHOWER 30GM,1,1,1,1,,0,0,0,0,0,0
PRD-09268,PD00009268,OILATUM LIQUID JUNIOR BATH150ML,1,1,1,1,,0,0,0,0,0,0
PRD-09269,PD00009269,OILATUM LIQUID JUNIOR CREAM 150G,1,1,1,1,,0,0,0,0,0,0
PRD-09270,PD00009270,OILATUM LIQUID PLUS 150ML,1,1,1,1,,0,0,0,0,0,0
PRD-09271,PD00009271,NILCID CAPSULE 20MG,1,1,1,10,,0,0,0,0,0,0
PRD-09272,PD00009272,NILPAR SUSPENSION  40MG\5ML 15ML,1,1,1,1,,0,0,0,0,0,0
PRD-09273,PD00009273,NILPAR TABLET 150MG,1,1,1,10,,0,0,0,0,0,0
PRD-09274,PD00009274,NILPAR TABLET 50MG,1,1,1,30,,0,0,0,0,0,0
PRD-09275,PD00009275,ONSET TABLET 8MG,1,1,1,10,10,409,470,40.9,47,40.9,0
PRD-09276,PD00009276,ORALEXIN SUSPENSION  125MG 60ML,1,1,1,1,,0,0,0,0,0,0
PRD-09277,PD00009277,ORALEXIN SUSPENSION  250MG,1,1,1,1,,0,0,0,0,0,0
PRD-09278,PD00009278,K2D TAB,1,1,1,30,,0,0,0,0,0,0
PRD-09279,PD00009279,ORALEXIN TABLET 500MG,1,1,1,30,,0,0,0,0,0,0
PRD-09280,PD00009280,PHARMACRISTINE VIAL 2mg,1,1,1,1,,0,0,0,0,0,0
PRD-09281,PD00009281,PHARMAPLATIN VIAL 200MG,1,1,1,1,,0,0,0,0,0,0
PRD-09282,PD00009282,PHARMATREXATE TABLET 2.5MG,1,1,1,100,,0,0,0,0,0,0
PRD-09283,PD00009283,PHARMATREXATE VIAL 50MG,1,1,1,1,,0,0,0,0,0,0
PRD-09284,PD00009284,NAPROSYN TABLET 250MG,1,1,1,30,,0,0,0,0,0,0
PRD-09285,PD00009285,NAPROSYN TABLET 500MG LLE,1,1,1,20,,0,0,0,0,0,0
PRD-09286,PD00009286,PHARMAZORINE TABLET 50MG,1,1,1,100,,0,0,0,0,0,0
PRD-09287,PD00009287,POLYCEF SUSPENSION  125mg 60ML,1,1,1,1,,0,0,0,0,0,0
PRD-09288,PD00009288,POLYCEF SUSPENSION  250MG,1,1,1,1,,0,0,0,0,0,0
PRD-09289,PD00009289,POLYCEF TABLET 500MG,1,1,1,10,,0,0,0,0,0,0
PRD-09290,PD00009290,PROCEF SUSPENSION  100MG\5ML 30ML,1,1,1,1,,0,0,0,0,0,0
PRD-09291,PD00009291,REGELAN INJECTION 10MG 2ML,1,1,1,10,,0,0,0,0,0,0
PRD-09292,PD00009292,MYGENT INJECTION 80MG,1,1,1,5,,0,0,0,0,0,0
PRD-09293,PD00009293,MYGENT ORAL DROP 7.5ML,1,1,1,1,,0,0,0,0,0,0
PRD-09294,PD00009294,MYRET EYE DROP 5ML,1,1,1,1,,0,0,0,0,0,0
PRD-09295,PD00009295,OREX TABLET 2ML,1,1,1,100,,0,0,0,0,0,0
PRD-09296,PD00009296,ORICOL ORAL DROP 0.5% 15ML,1,1,1,1,,0,0,0,0,0,0
PRD-09297,PD00009297,PREDNIREX EYE DROP 5ML,1,1,1,1,,0,0,0,0,0,0
PRD-09298,PD00009298,RADINE SUSPENSION  125MG 60ML,1,1,1,1,,0,0,0,0,0,0
PRD-09299,PD00009299,RADINE SUSPENSION  250MG 60ML,1,1,1,1,,0,0,0,0,0,0
PRD-09300,PD00009300,RADINE VIAL 1GM,1,1,1,1,,0,0,0,0,0,0
PRD-09301,PD00009301,RADINE VIAL 250MG,1,1,1,1,,0,0,0,0,0,0
PRD-09302,PD00009302,RADINE VIAL 500MG,1,1,1,1,,0,0,0,0,0,0
PRD-09303,PD00009303,REXOTIDE TABLET 150MG,1,1,1,10,,0,0,0,0,0,0
PRD-09304,PD00009304,RIBALOX CAPSULE 100MG,1,1,1,10,,0,0,0,0,0,0
PRD-09305,PD00009305,REPLEX M TAB,1,1,1,20,,0,0,0,0,0,0
PRD-09306,PD00009306,RIBALOX CREAM 5GM,1,1,1,1,,0,0,0,0,0,0
PRD-09307,PD00009307,RIBALOX SYRUP 50MG 5ML 60ML,1,1,1,1,,0,0,0,0,0,0
PRD-09308,PD00009308,RIBALOX TABLET 200MG,1,1,1,10,,0,0,0,0,0,0
PRD-09309,PD00009309,SOLOREX TABLET 100MG,1,1,1,1000,,0,0,0,0,0,0
PRD-09310,PD00009310,THROLID TABLET 150MG,1,1,1,10,,0,0,0,0,0,0
PRD-09311,PD00009311,ARBI D 150/12.5MG TAB,1,1,1,10,,0,0,0,0,0,0
PRD-09312,PD00009312,ATEASE  10 /10 TAB,1,1,1,10,,0,0,0,0,0,0
PRD-09313,PD00009313,ATEASE  5 /10 TAB,1,1,1,7,,0,0,0,0,0,0
PRD-09314,PD00009314,ATEASE 5 / 20 TAB,1,1,1,7,,0,0,0,0,0,0
PRD-09315,PD00009315,MYCONIT-H CREAM 10GM,1,1,1,1,,0,0,0,0,0,0
PRD-09316,PD00009316,OMEPEC CAPSULE .,1,1,1,10,,0,0,0,0,0,0
PRD-09317,PD00009317,PRESCARD TABLET 5MG,1,1,1,20,,0,0,0,0,0,0
PRD-09318,PD00009318,PROSDURA TABLET 2MG,1,1,1,20,,0,0,0,0,0,0
PRD-09319,PD00009319,RELAXIPAM TABLET 2MG,1,1,1,200,,0,0,0,0,0,0
PRD-09320,PD00009320,RELAXIPAM TABLET 5MG,1,1,1,200,,0,0,0,0,0,0
PRD-09321,PD00009321,RHEPROX TABLET 500MG,1,1,1,20,,0,0,0,0,0,0
PRD-09322,PD00009322,RHEZOLE NASAL SPRAY 0.1% 15ML,1,1,1,1,,0,0,0,0,0,0
PRD-09323,PD00009323,CLARITEK ORAL DROP 125MG 5ML,1,1,1,1,0,127,147,127,147,121.625,0
PRD-09324,PD00009324,CLARITEK TABLET 250MG,1,1,1,10,14,361,415,36.1,41.5,35.635,0
PRD-09325,PD00009325,CLARITEK TABLET 500MG,1,1,1,10,10,487,560,48.7,56,48.7,0
PRD-09326,PD00009326,PYODINE SOLUTION 450ML,1,1,1,1,,380,450,380,450,380,0
PRD-09327,PD00009327,PYODINE SOLUTION 60ML,1,1,1,1,0,217,250,217,250,217,0
PRD-09328,PD00009328,BONKY INJ,1,1,1,10,,0,0,0,0,0,0
PRD-09329,PD00009329,EPOKINE INJ 2000UNITS,1,1,1,1,,0,0,0,0,0,0
PRD-09330,PD00009330,EPOKINE INJ 4000 UNITS,1,1,1,1,,0,0,0,0,0,0
PRD-09331,PD00009331,LOPHOS TABLET .,1,1,1,100,10,441.09,510,4.411,5.1,4.411,0
PRD-09332,PD00009332,PROVEN 100ML VETERNARY,1,1,1,1,2,210,380,210,380,210,0
PRD-09333,PD00009333,CHARLIE POWDER BLUE LARGE,1,1,1,1,,0,0,0,0,0,0
PRD-09334,PD00009334,CHARLIE POWDER BLUE SMALL,1,1,1,1,,0,0,0,0,0,0
PRD-09335,PD00009335,CHARLIE POWDER RED SMALL,1,1,1,1,,0,0,0,0,0,0
PRD-09336,PD00009336,FLEX CONDITIONER,1,1,1,1,,0,0,0,0,0,0
PRD-09337,PD00009337,FLEX SHAMPOO 33% FREE 20FL.OZ,1,1,1,1,,0,0,0,0,0,0
PRD-09338,PD00009338,"REVLON HAIR COLOUR (10,20,41,51)",1,1,1,1,,0,0,0,0,0,0
PRD-09339,PD00009339,"REVLON HAIR COLOUR (110,120,125,145,150,170,175)",1,1,1,1,,0,0,0,0,0,0
PRD-09340,PD00009340,REVLON HAIR COLOUR (30) COLORSILK DARK BROWN,1,1,1,1,,0,0,0,0,0,0
PRD-09341,PD00009341,"REVLON HAIR COLOUR (32,33,44,48,54)",1,1,1,1,,0,0,0,0,0,0
PRD-09342,PD00009342,REVLON SUN BLOCK 100ML,1,1,1,1,,0,0,0,0,0,0
PRD-09343,PD00009343,REVLON SUN BLOCK 50ML,1,1,1,1,,0,0,0,0,0,0
PRD-09344,PD00009344,TOUCH & GLOW CREAM ADVANCED FAIRNESS 25GM,1,1,1,1,,0,0,0,0,0,0
PRD-09345,PD00009345,AMIKAREX INJECTION 100MG 2ML,1,1,1,1,,0,0,0,0,0,0
PRD-09346,PD00009346,AMIKAREX INJECTION 250MG 2ML,1,1,1,1,,0,0,0,0,0,0
PRD-09347,PD00009347,AMIKAREX INJECTION 500MG 2ML,1,1,1,1,,0,0,0,0,0,0
PRD-09348,PD00009348,ATROIATE TABLET .,1,1,1,10,,0,0,0,0,0,0
PRD-09349,PD00009349,BETAREX EYE DROP 7.5ML,1,1,1,1,,0,0,0,0,0,0
PRD-09350,PD00009350,BETAREX EYE OINTMENT 5GM,1,1,1,1,,0,0,0,0,0,0
PRD-09351,PD00009351,BROMOREX INJECTION 20MG 2ML,1,1,1,1,,0,0,0,0,0,0
PRD-09352,PD00009352,BROMOREX INJECTION 80MG 2ML,1,1,1,1,,0,0,0,0,0,0
PRD-09353,PD00009353,BROMOREX OINTMENT 5GM,1,1,1,1,,0,0,0,0,0,0
PRD-09354,PD00009354,BRONCOREX TABLET 2MG,1,1,1,100,,0,0,0,0,0,0
PRD-09355,PD00009355,BRONCOREX TABLET 4MG,1,1,1,100,,0,0,0,0,0,0
PRD-09356,PD00009356,BUTAREX TABLET 400MG,1,1,1,100,,0,0,0,0,0,0
PRD-09357,PD00009357,BUTAREX TABLET INH,1,1,1,100,,0,0,0,0,0,0
PRD-09358,PD00009358,CECURE VIAL 1GM,1,1,1,1,,0,0,0,0,0,0
PRD-09359,PD00009359,CEFAREX SUSPENSION  125MG 60ML,1,1,1,1,,0,0,0,0,0,0
PRD-09360,PD00009360,CEFAREX SUSPENSION  250MG 60ML,1,1,1,1,,0,0,0,0,0,0
PRD-09361,PD00009361,CEFDOX VIAL 1GM,1,1,1,1,,0,0,0,0,0,0
PRD-09362,PD00009362,CEFDOX VIAL 25MG,1,1,1,1,,0,0,0,0,0,0
PRD-09363,PD00009363,MAGNEVIST INJ 20ML,1,1,1,1,,0,0,0,0,0,0
PRD-09364,PD00009364,MELIANE TABLET ( 21'S),1,1,1,1,,0,0,0,0,0,0
PRD-09365,PD00009365,NERISONE C CREAM 10GM,1,1,1,1,,0,0,0,0,0,0
PRD-09366,PD00009366,NERISONE C CREAM 5GM,1,1,1,1,,0,0,0,0,0,0
PRD-09367,PD00009367,REGRO SOLUTION 5% 60ML,1,1,1,1,,0,0,0,0,0,0
PRD-09368,PD00009368,ORACEFAL SUSPENSION  125MG 60ML,1,1,1,1,,0,0,0,0,0,0
PRD-09369,PD00009369,ORACEFAL SUSPENSION  250MG 60ML,1,1,1,1,,0,0,0,0,0,0
PRD-09370,PD00009370,OSAL SACHET 28GM (PRMT) 724,1,1,1,1,,0,0,0,0,0,0
PRD-09371,PD00009371,COLDEEZ 120ML SYP,1,1,1,1,,0,0,0,0,0,0
PRD-09372,PD00009372,OSAL SACHET 28GM (PRMT) 726,1,1,1,40,,0,0,0,0,0,0
PRD-09373,PD00009373,SECNIDAL TABLET FORTE 500MG,1,1,1,1,,0,0,0,0,0,0
PRD-09374,PD00009374,SOFRA-TULLE DRESSING .,1,1,1,10,,0,0,0,0,0,0
PRD-09375,PD00009375,STEMITIL 5MG,1,1,1,300,158,783,900,2.61,3,2.61,0
PRD-09376,PD00009376,STILNOX 6.25MG CR TAB,1,1,1,14,,0,0,0,0,0,0
PRD-09377,PD00009377,EUGLUCON TABLET 1,1,1,1,60,,0,0,0,0,0,0
PRD-09378,PD00009378,FANSIDAR SYRUP 15ML,1,1,1,1,0,65.57,80,65.57,80,65.57,0
PRD-09379,PD00009379,FANSIDAR TABLET .,1,1,1,150,39,1379.32,1650,9.195,11,8.657802198,0
PRD-09380,PD00009380,FEMSTAT CREAM VAGINAL 20GM,1,1,1,1,,0,0,0,0,0,0
PRD-09381,PD00009381,ISMO 20 TABLET 20MG,1,1,1,20,0,109.07,130,5.454,6.5,5.452,0
PRD-09382,PD00009382,KONAKION INJECTION 1,1,1,1,5,,0,0,0,0,0,0
PRD-09383,PD00009383,LEXOTANIL TABLET 3MG,1,1,1,50,143,537.5,618,10.75,12.36,10.75,0
PRD-09384,PD00009384,CRANPROBIO CAP,1,1,1,10,0,176.61,203,5.887,6.77,5.887,0
PRD-09385,PD00009385,MOGADON TABLET 1,1,1,1,50,,0,0,0,0,0,0
PRD-09386,PD00009386,NAPROSYN GEL 20GM,1,1,1,1,,0,0,0,0,0,0
PRD-09387,PD00009387,EVOFIX-DS SUSPENSION  200MG/5ML 30ML,1,1,1,1,,0,0,0,0,0,0
PRD-09388,PD00009388,NEUPOGEN INJECTION .,1,1,1,1,,0,0,0,0,0,0
PRD-09389,PD00009389,PEGASYS INJECTION 180mcg (15 cap ribazole 400mg),1,1,1,1,,0,0,0,0,0,0
PRD-09390,PD00009390,RIVOTRIL ORAL DROP 2.5% 10ML,1,1,1,1,,170,200,170,200,170,0
PRD-09391,PD00009391,RIVOTRIL TAB 0.5MG,1,1,1,50,,0,0,0,0,0,0
PRD-09392,PD00009392,RIVOTRIL TABLET 2MG,1,1,1,30,,0,0,0,0,0,0
PRD-09393,PD00009393,ROACCUTANE CAPSULE 10MG,1,1,1,30,,0,0,0,0,0,0
PRD-09394,PD00009394,ROACCUTANE CAPSULE 20MG,1,1,1,30,,0,0,0,0,0,0
PRD-09395,PD00009395,ROCALTROL CAPSULE 0.25MG,1,1,1,30,,0,0,0,0,0,0
PRD-09396,PD00009396,ITNAZ 100MG CAP,1,1,1,4,,0,0,0,0,0,0
PRD-09397,PD00009397,ROCEPHIN 1GM INJ IV,1,1,1,1,2,762.72,899,762.72,899,762.72,0
PRD-09398,PD00009398,ROCEPHIN 500MG INJ IV,1,1,1,1,2,366.27,430,366.27,430,366.27,0
PRD-09399,PD00009399,TIZANOL 2MG TAB,1,1,1,10,,0,0,0,0,0,0
PRD-09400,PD00009400,ROCEPHIN INJ IM 500MG,1,1,1,1,1,366.27,430,366.27,430,366.27,0
PRD-09401,PD00009401,TIZANOL 4MG TAB,1,1,1,10,,0,0,0,0,0,0
PRD-09402,PD00009402,NURSIMIL 1 SOFT PACK,1,1,1,1,,0,0,0,0,0,0
PRD-09403,PD00009403,ROPO 2000 IU INJ,1,1,1,1,,0,0,0,0,0,0
PRD-09404,PD00009404,ZIBES 2.5MG TAB,1,1,1,14,,0,0,0,0,0,0
PRD-09405,PD00009405,ROFERON-A INJECTION 4.5MIU,1,1,1,1,,0,0,0,0,0,0
PRD-09406,PD00009406,TAMIFLU TABLET 75MG,1,1,1,10,,0,0,0,0,0,0
PRD-09407,PD00009407,TORADOL INJECTION 30MG\ML  IM\IV,1,1,1,5,3,718,826,143.6,165.2,143.6,0
PRD-09408,PD00009408,VALIUM TABLET 10MG,1,1,1,30,20,58.41,75.9,1.947,2.53,2.0482,0
PRD-09409,PD00009409,VALIUM TABLET 2MG,1,1,1,30,,0,0,0,0,0,0
PRD-09410,PD00009410,VALIUM TABLET 5MG,1,1,1,30,0,38.55,50.1,1.285,1.67,1.285,0
PRD-09411,PD00009411,XENICAL TABLET 120MG,1,1,1,84,,0,0,0,0,0,0
PRD-09412,PD00009412,AMPROX TAB 500MG,1,1,1,10,,0,0,0,0,0,0
PRD-09413,PD00009413,DEEP CLEANZ 120ML,1,1,1,1,,0,0,0,0,0,0
PRD-09414,PD00009414,DENTAL FLOOS,1,1,1,1,,0,0,0,0,0,0
PRD-09415,PD00009415,PROTECT  ABC 60GM,1,1,1,1,,0,0,0,0,0,0
PRD-09416,PD00009416,PROTECT  G  40GM,1,1,1,1,,0,0,0,0,0,0
PRD-09417,PD00009417,PROTECT  G 110GM,1,1,1,1,,0,0,0,0,0,0
PRD-09418,PD00009418,PROTECT  G 70GM,1,1,1,1,,0,0,0,0,0,0
PRD-09419,PD00009419,FOSEDIC CREAM 5GM (PERL) 14599,1,1,1,1,,0,0,0,0,0,0
PRD-09420,PD00009420,FOSEDIC CREAM 5GM (PERL) 14601,1,1,1,1,,0,0,0,0,0,0
PRD-09421,PD00009421,FOSEDIC OINTMENT 15gm,1,1,1,1,,0,0,0,0,0,0
PRD-09422,PD00009422,FOSEDIC OINTMENT 5gm,1,1,1,1,,0,0,0,0,0,0
PRD-09423,PD00009423,LEKSUS TABLET 1,1,1,1,10,,0,0,0,0,0,0
PRD-09424,PD00009424,METACOBAL TABLET 500MCG,1,1,1,100,,0,0,0,0,0,0
PRD-09425,PD00009425,MUCONIL TABLET 250MG,1,1,1,100,,0,0,0,0,0,0
PRD-09426,PD00009426,PROSYN TABLET 250MG,1,1,1,20,,0,0,0,0,0,0
PRD-09427,PD00009427,PROSYN TABLET 500MG,1,1,1,20,,0,0,0,0,0,0
PRD-09428,PD00009428,PTMG VETERNARY,1,1,1,20,20,140,200,7,10,7,0
PRD-09429,PD00009429,PTROX INJECTION 500MG,1,1,1,1,,0,0,0,0,0,0
PRD-09430,PD00009430,TENOXAM TABLET 1,1,1,1,20,,0,0,0,0,0,0
PRD-09431,PD00009431,TEVOFLOX TABLET 250MG,1,1,1,10,,0,0,0,0,0,0
PRD-09432,PD00009432,OXYN CAPSULE 250MG (LSKO) 13685,1,1,1,1000,,0,0,0,0,0,0
PRD-09433,PD00009433,PHENVIL INJECTION 2ML,1,1,1,100,,0,0,0,0,0,0
PRD-09434,PD00009434,EVOCHECK GO METER,1,1,1,1,,0,0,0,0,0,0
PRD-09435,PD00009435,PAXYL TABLET 20MG,1,1,1,10,,0,0,0,0,0,0
PRD-09436,PD00009436,CIOF TABLET .,1,1,1,10,,0,0,0,0,0,0
PRD-09437,PD00009437,ADFOLIC 300MCG TAB,1,1,1,30,,0,0,0,0,0,0
PRD-09438,PD00009438,ADFOLIC 600MCG TAB,1,1,1,30,,0,0,0,0,0,0
PRD-09439,PD00009439,GESTONE POWDER VETERNARY,1,1,1,1,0,105,185,105,185,95.93181818,0
PRD-09440,PD00009440,G VIT CAPSULS,1,1,1,1,,0,0,0,0,0,0
PRD-09441,PD00009441,MYCITRACIN PLUS OINTMENT PLUS 1/2oZ,1,1,1,1,0,212,243,212,243,212,0
PRD-09442,PD00009442,PREPIDIL GEL 3GM,1,1,1,1,,0,0,0,0,0,0
PRD-09443,PD00009443,PROSTIN INJECTION F2 ALPHA 5MG 1ML,1,1,1,1,,0,0,0,0,0,0
PRD-09444,PD00009444,PROSTIN TABLET E2 VAGINAL,1,1,1,4,,0,0,0,0,0,0
PRD-09445,PD00009445,EMPAGLIMET 12.5/500MG TAB,1,1,1,14,,0,0,0,0,0,0
PRD-09446,PD00009446,GANTOVIR INJ 250MG,1,1,1,1,,0,0,0,0,0,0
PRD-09447,PD00009447,GANVIR 250MG CAP,1,1,1,36,,0,0,0,0,0,0
PRD-09448,PD00009448,PROTAK 25MG TAB,1,1,1,20,1,257,296,12.85,14.8,12.85,0
PRD-09449,PD00009449,GARDAN 60ML SYP,1,1,1,1,,0,0,0,0,0,0
PRD-09450,PD00009450,GASTRIL  PLUS SACHET  JAR,1,1,1,1,,0,0,0,0,0,0
PRD-09451,PD00009451,GASTRIL PLUS SACHET JAR,1,1,1,100,,0,0,0,0,0,0
PRD-09452,PD00009452,GASTROLUX CAP,1,1,1,30,,0,0,0,0,0,0
PRD-09453,PD00009453,GAUZE OT 15 X 15,1,1,1,1,,0,0,0,0,0,0
PRD-09454,PD00009454,GAUZE ROLL 100CM X20M,1,1,1,1,,0,0,0,0,0,0
PRD-09455,PD00009455,GEGLY SAW,1,1,1,1,,0,0,0,0,0,0
PRD-09456,PD00009456,GELTON TAB 30 VITAMIN B12,1,1,1,30,,0,0,0,0,0,0
PRD-09457,PD00009457,GENTANIX CREAM,1,1,1,1,0,45,70,45,70,45,0
PRD-09458,PD00009458,GENEXIME 500MG INJ,1,1,1,1,,0,0,0,0,0,0
PRD-09459,PD00009459,GENTAMYCIN INJ 80MG 2ML,1,1,1,100,0,160,1500,1.6,15,2.846153846,0
PRD-09460,PD00009460,GETEC 320MG TAB,1,1,1,7,,0,0,0,0,0,0
PRD-09461,PD00009461,GINKGOSIGN SYP 240ML,1,1,1,1,,0,0,0,0,0,0
PRD-09462,PD00009462,GINKOZINA 240ML SYP,1,1,1,1,2,170,450,170,450,141,0
PRD-09463,PD00009463,GINKOZINA PLUS TAB,1,1,1,20,,0,0,0,0,0,0
PRD-09464,PD00009464,GLINEXT  MR 30MG 30,1,1,1,30,,0,0,0,0,0,0
